"work_zip","employer","employer_zip","diff_cases","total_cases","diff_pct","employer_lat","employer_long","employer_address","work_long","work_lat","work_address"
"75202","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-96.8042882,32.7774686,"Dallas, TX 75202, USA"
"75202","TECH MAHINDRA (AMERICAS), INC.","75093",1,119,0.84,33.0386278,-96.8243812,"Plano, TX 75093, USA",-96.8042882,32.7774686,"Dallas, TX 75202, USA"
"75204","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-96.7868794,32.799475,"Dallas, TX 75204, USA"
"75204","RANDSTAD TECHNOLOGIES, LP","01801",1,168,0.6,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-96.7868794,32.799475,"Dallas, TX 75204, USA"
"75206","ACCENTURE LLP","60601",3,1274,0.24,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-96.7761686,32.8225166,"Dallas, TX 75206, USA"
"75215","IBM CORPORATION","27709",2,227,0.88,35.8908636,-78.8665733,"Durham, NC 27709, USA",-96.7654595,32.7556954,"Dallas, TX 75215, USA"
"75219","ERNST & YOUNG U.S. LLP","07094",15,806,1.86,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-96.8109852,32.8122051,"Dallas, TX 75219, USA"
"75234","NTT DATA, INC.","02129",3,150,2,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-96.8672668,32.9241691,"Dallas, TX 75234, USA"
"75234","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-96.8672668,32.9241691,"Dallas, TX 75234, USA"
"75234","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-96.8672668,32.9241691,"Dallas, TX 75234, USA"
"75234","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-96.8672668,32.9241691,"Dallas, TX 75234, USA"
"75234","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-96.8672668,32.9241691,"Dallas, TX 75234, USA"
"75234","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-96.8672668,32.9241691,"Dallas, TX 75234, USA"
"75235","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-96.8511814,32.8296623,"Dallas, TX 75235, USA"
"75235","HCL AMERICA, INC.","94085",2,799,0.25,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-96.8511814,32.8296623,"Dallas, TX 75235, USA"
"75235","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-96.8511814,32.8296623,"Dallas, TX 75235, USA"
"75235","ACCENTURE LLP","60601",5,1274,0.39,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-96.8511814,32.8296623,"Dallas, TX 75235, USA"
"75236","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-96.937016,32.6901244,"Dallas, TX 75236, USA"
"75236","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-96.937016,32.6901244,"Dallas, TX 75236, USA"
"75240","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-96.7949137,32.9309279,"Dallas, TX 75240, USA"
"75240","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2586184,-85.5457689,"Louisville, KY 40223, USA",-96.7949137,32.9309279,"Dallas, TX 75240, USA"
"75240","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-96.7949137,32.9309279,"Dallas, TX 75240, USA"
"75243","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-96.7386946,32.9087285,"Dallas, TX 75243, USA"
"75243","COMPUNNEL SOFTWARE GROUP, INC.","08536",2,218,0.92,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-96.7386946,32.9087285,"Dallas, TX 75243, USA"
"75243","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-96.7386946,32.9087285,"Dallas, TX 75243, USA"
"75243","WIPRO LIMITED","08816",3,833,0.36,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-96.7386946,32.9087285,"Dallas, TX 75243, USA"
"75244","IBM CORPORATION","27709",1,227,0.44,35.8908636,-78.8665733,"Durham, NC 27709, USA",-96.84046,32.9312475,"Dallas, TX 75244, USA"
"75244","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-96.84046,32.9312475,"Dallas, TX 75244, USA"
"75254","NTT DATA, INC.","02129",1,150,0.67,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-96.8002704,32.9418531,"Dallas, TX 75254, USA"
"75254","JPMORGAN CHASE & CO.","60603",9,319,2.82,41.8809155,-87.6254251,"Chicago, IL 60603, USA",-96.8002704,32.9418531,"Dallas, TX 75254, USA"
"75254","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-96.8002704,32.9418531,"Dallas, TX 75254, USA"
"75270","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-96.8019445,32.7814576,"Dallas, TX 75270, USA"
"75287","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-96.84046,32.9985237,"Dallas, TX 75287, USA"
"75904","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-94.8313257,31.3321055,"Lufkin, TX 75904, USA"
"75904","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-94.8313257,31.3321055,"Lufkin, TX 75904, USA"
"76010","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.0767365,32.7272701,"Arlington, TX 76010, USA"
"76011","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-97.0924899,32.7476492,"Arlington, TX 76011, USA"
"76067","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-98.1128963,32.8084298,"Mineral Wells, TX 76067, USA"
"76102","DELOITTE & TOUCHE LLP","19103",2,353,0.57,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.3246534,32.7579468,"Fort Worth, TX 76102, USA"
"76102","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-97.3246534,32.7579468,"Fort Worth, TX 76102, USA"
"76102","CAPGEMINI AMERICA INC","60606",2,1266,0.16,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-97.3246534,32.7579468,"Fort Worth, TX 76102, USA"
"76103","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-97.2598913,32.7504889,"Fort Worth, TX 76103, USA"
"76107","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-97.3840729,32.737615,"Fort Worth, TX 76107, USA"
"76109","MPHASIS CORPORATION","10016",3,122,2.46,40.74727,-73.9800645,"New York, NY 10016, USA",-97.3786689,32.6986242,"Fort Worth, TX 76109, USA"
"76116","WIPRO LIMITED","08816",4,833,0.48,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-97.4435441,32.717251,"Fort Worth, TX 76116, USA"
"76126","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-97.5030669,32.6519191,"Fort Worth, TX 76126, USA"
"76131","HCL AMERICA, INC.","94085",3,799,0.38,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-97.3624598,32.8959754,"Fort Worth, TX 76131, USA"
"76131","TECH MAHINDRA (AMERICAS), INC.","75093",4,283,1.41,33.0386278,-96.8243812,"Plano, TX 75093, USA",-97.3624598,32.8959754,"Fort Worth, TX 76131, USA"
"76131","ACCENTURE LLP","60601",3,1274,0.24,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-97.3624598,32.8959754,"Fort Worth, TX 76131, USA"
"76131","TECH MAHINDRA (AMERICAS), INC.","75093",8,217,3.69,33.0386278,-96.8243812,"Plano, TX 75093, USA",-97.3624598,32.8959754,"Fort Worth, TX 76131, USA"
"76134","ACCENTURE LLP","60601",7,1274,0.55,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-97.3408535,32.6502803,"Fort Worth, TX 76134, USA"
"76134","KPMG LLP","75201",1,198,0.51,32.7863301,-96.7962528,"Dallas, TX 75201, USA",-97.3408535,32.6502803,"Fort Worth, TX 76134, USA"
"76137","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.2976617,32.8549165,"Fort Worth, TX 76137, USA"
"76155","COMPUNNEL SOFTWARE GROUP, INC.","08536",2,218,0.92,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-97.0444671,32.8301582,"Fort Worth, TX 76155, USA"
"76155","HEXAWARE TECHNOLOGIES, INC.","08830",4,194,2.06,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-97.0444671,32.8301582,"Fort Worth, TX 76155, USA"
"76155","DELOITTE & TOUCHE LLP","19103",1,353,0.28,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.0444671,32.8301582,"Fort Worth, TX 76155, USA"
"76155","V-SOFT CONSULTING GROUP, INC","40222",4,140,2.86,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-97.0444671,32.8301582,"Fort Worth, TX 76155, USA"
"76177","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-97.3138554,32.99409,"Fort Worth, TX 76177, USA"
"76262","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-97.2257894,33.0039673,"Roanoke, TX 76262, USA"
"76262","HCL AMERICA, INC.","94085",4,799,0.5,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-97.2257894,33.0039673,"Roanoke, TX 76262, USA"
"76262","WIPRO LIMITED","08816",4,833,0.48,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-97.2257894,33.0039673,"Roanoke, TX 76262, USA"
"76262","TECH MAHINDRA (AMERICAS), INC.","75093",2,283,0.71,33.0386278,-96.8243812,"Plano, TX 75093, USA",-97.2257894,33.0039673,"Roanoke, TX 76262, USA"
"76262","TECH MAHINDRA (AMERICAS), INC.","75093",3,217,1.38,33.0386278,-96.8243812,"Plano, TX 75093, USA",-97.2257894,33.0039673,"Roanoke, TX 76262, USA"
"76262","COMPUNNEL SOFTWARE GROUP, INC.","08536",2,218,0.92,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-97.2257894,33.0039673,"Roanoke, TX 76262, USA"
"76504","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",1,268,0.37,30.5368372,-96.3013432,"College Station, TX 77845, USA",-97.4408397,31.1990792,"Temple, TX 76504, USA"
"77001","JPMORGAN CHASE & CO.","60603",1,319,0.31,41.8809155,-87.6254251,"Chicago, IL 60603, USA",-95.37,29.77,"Houston, TX 77001, USA"
"77002","DELOITTE CONSULTING LLP","19103",12,870,1.38,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","TECH MAHINDRA (AMERICAS), INC.","75093",1,119,0.84,33.0386278,-96.8243812,"Plano, TX 75093, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","MPHASIS CORPORATION","10016",3,122,2.46,40.74727,-73.9800645,"New York, NY 10016, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","WIPRO LIMITED","08816",4,833,0.48,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","KPMG LLP","75201",4,198,2.02,32.7863301,-96.7962528,"Dallas, TX 75201, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","TECH MAHINDRA (AMERICAS), INC.","75093",1,283,0.35,33.0386278,-96.8243812,"Plano, TX 75093, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","IBM CORPORATION","27709",1,227,0.44,35.8908636,-78.8665733,"Durham, NC 27709, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","TECH MAHINDRA (AMERICAS), INC.","75093",2,217,0.92,33.0386278,-96.8243812,"Plano, TX 75093, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","IBM INDIA PRIVATE LIMITED","27709",2,676,0.3,35.8908636,-78.8665733,"Durham, NC 27709, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","ACCENTURE LLP","60601",19,1274,1.49,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","PRICEWATERHOUSECOOPERS LLP","33607",6,168,3.57,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","JPMORGAN CHASE & CO.","60603",8,319,2.51,41.8809155,-87.6254251,"Chicago, IL 60603, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","DELOITTE & TOUCHE LLP","19103",15,353,4.25,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77002","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","33607",5,220,2.27,27.9717504,-82.4915194,"Tampa, FL 33607, USA",-95.3704009,29.752554,"Houston, TX 77002, USA"
"77010","ACCENTURE LLP","60601",8,1274,0.63,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.3592814,29.7537256,"Houston, TX 77010, USA"
"77010","ERNST & YOUNG U.S. LLP","07094",41,806,5.09,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-95.3592814,29.7537256,"Houston, TX 77010, USA"
"77010","TECH MAHINDRA (AMERICAS), INC.","75093",1,217,0.46,33.0386278,-96.8243812,"Plano, TX 75093, USA",-95.3592814,29.7537256,"Houston, TX 77010, USA"
"77010","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-95.3592814,29.7537256,"Houston, TX 77010, USA"
"77015","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-95.1744903,29.7690048,"Houston, TX 77015, USA"
"77015","TECH MAHINDRA (AMERICAS), INC.","75093",2,283,0.71,33.0386278,-96.8243812,"Plano, TX 75093, USA",-95.1744903,29.7690048,"Houston, TX 77015, USA"
"77019","MPHASIS CORPORATION","10016",5,122,4.1,40.74727,-73.9800645,"New York, NY 10016, USA",-95.4122817,29.7508512,"Houston, TX 77019, USA"
"77019","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-95.4122817,29.7508512,"Houston, TX 77019, USA"
"77019","CAPGEMINI AMERICA INC","60606",12,1266,0.95,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-95.4122817,29.7508512,"Houston, TX 77019, USA"
"77019","HEXAWARE TECHNOLOGIES, INC.","08830",1,194,0.52,40.5693929,-74.3176876,"Iselin, NJ 08830, USA",-95.4122817,29.7508512,"Houston, TX 77019, USA"
"77024","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.514493,29.7726138,"Houston, TX 77024, USA"
"77024","IBM INDIA PRIVATE LIMITED","27709",2,676,0.3,35.8908636,-78.8665733,"Durham, NC 27709, USA",-95.514493,29.7726138,"Houston, TX 77024, USA"
"77027","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-95.4515725,29.740582,"Houston, TX 77027, USA"
"77030","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.4018087,29.7050857,"Houston, TX 77030, USA"
"77032","L&T TECHNOLOGY SERVICES LIMITED","08817",8,239,3.35,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-95.3207069,29.970895,"Houston, TX 77032, USA"
"77032","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.3207069,29.970895,"Houston, TX 77032, USA"
"77032","WIPRO LIMITED","08816",3,833,0.36,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-95.3207069,29.970895,"Houston, TX 77032, USA"
"77041","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-95.593239,29.8673877,"Houston, TX 77041, USA"
"77041","TECH MAHINDRA (AMERICAS), INC.","75093",1,119,0.84,33.0386278,-96.8243812,"Plano, TX 75093, USA",-95.593239,29.8673877,"Houston, TX 77041, USA"
"77041","TECH MAHINDRA (AMERICAS), INC.","75093",1,283,0.35,33.0386278,-96.8243812,"Plano, TX 75093, USA",-95.593239,29.8673877,"Houston, TX 77041, USA"
"77041","CAPGEMINI AMERICA INC","60606",9,1266,0.71,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-95.593239,29.8673877,"Houston, TX 77041, USA"
"77041","TECH MAHINDRA (AMERICAS), INC.","75093",2,217,0.92,33.0386278,-96.8243812,"Plano, TX 75093, USA",-95.593239,29.8673877,"Houston, TX 77041, USA"
"77042","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-95.5564777,29.7246822,"Houston, TX 77042, USA"
"77042","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-95.5564777,29.7246822,"Houston, TX 77042, USA"
"77044","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-95.1640605,29.8963788,"Houston, TX 77044, USA"
"77046","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-95.4325786,29.7334229,"Houston, TX 77046, USA"
"77046","IBM INDIA PRIVATE LIMITED","27709",2,676,0.3,35.8908636,-78.8665733,"Durham, NC 27709, USA",-95.4325786,29.7334229,"Houston, TX 77046, USA"
"77046","ERNST & YOUNG U.S. LLP","07094",2,806,0.25,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-95.4325786,29.7334229,"Houston, TX 77046, USA"
"77046","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.4325786,29.7334229,"Houston, TX 77046, USA"
"77046","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-95.4325786,29.7334229,"Houston, TX 77046, USA"
"77056","ERNST & YOUNG U.S. LLP","07094",1,806,0.12,40.782392,-74.0711359,"Secaucus, NJ 07094, USA",-95.4699173,29.7484861,"Houston, TX 77056, USA"
"77056","IBM INDIA PRIVATE LIMITED","27709",5,676,0.74,35.8908636,-78.8665733,"Durham, NC 27709, USA",-95.4699173,29.7484861,"Houston, TX 77056, USA"
"77056","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.4699173,29.7484861,"Houston, TX 77056, USA"
"77056","IBM CORPORATION","27709",2,227,0.88,35.8908636,-78.8665733,"Durham, NC 27709, USA",-95.4699173,29.7484861,"Houston, TX 77056, USA"
"77056","CAPGEMINI AMERICA INC","60606",8,1266,0.63,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-95.4699173,29.7484861,"Houston, TX 77056, USA"
"77056","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","77845",4,268,1.49,30.5368372,-96.3013432,"College Station, TX 77845, USA",-95.4699173,29.7484861,"Houston, TX 77056, USA"
"77056","WIPRO LIMITED","08816",3,833,0.36,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-95.4699173,29.7484861,"Houston, TX 77056, USA"
"77058","CAPGEMINI AMERICA INC","60606",2,1266,0.16,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-95.0911062,29.5642078,"Houston, TX 77058, USA"
"77060","WIPRO LIMITED","08816",1,833,0.12,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-95.3991907,29.938885,"Houston, TX 77060, USA"
"77061","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-95.2841177,29.6549449,"Houston, TX 77061, USA"
"77067","V-SOFT CONSULTING GROUP, INC","40222",1,140,0.71,38.2718515,-85.6177891,"Louisville, KY 40222, USA",-95.4410924,29.9486953,"Houston, TX 77067, USA"
"77067","L&T TECHNOLOGY SERVICES LIMITED","08817",1,239,0.42,40.5054763,-74.3939339,"Edison, NJ 08817, USA",-95.4410924,29.9486953,"Houston, TX 77067, USA"
"77067","COMPUNNEL SOFTWARE GROUP, INC.","08536",1,218,0.46,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-95.4410924,29.9486953,"Houston, TX 77067, USA"
"77067","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.4410924,29.9486953,"Houston, TX 77067, USA"
"77070","CIBER, INC.","80111",1,101,0.99,39.6166715,-104.8746508,"Englewood, CO 80111, USA",-95.5587992,29.9601879,"Houston, TX 77070, USA"
"77070","DELOITTE CONSULTING LLP","19103",3,870,0.34,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-95.5587992,29.9601879,"Houston, TX 77070, USA"
"77070","MPHASIS CORPORATION","10016",1,122,0.82,40.74727,-73.9800645,"New York, NY 10016, USA",-95.5587992,29.9601879,"Houston, TX 77070, USA"
"77070","WIPRO LIMITED","08816",2,833,0.24,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-95.5587992,29.9601879,"Houston, TX 77070, USA"
"77070","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-95.5587992,29.9601879,"Houston, TX 77070, USA"
"77077","IBM INDIA PRIVATE LIMITED","27709",10,676,1.48,35.8908636,-78.8665733,"Durham, NC 27709, USA",-95.6195112,29.7451163,"Houston, TX 77077, USA"
"77077","WIPRO LIMITED","08816",4,833,0.48,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-95.6195112,29.7451163,"Houston, TX 77077, USA"
"77077","IBM CORPORATION","27709",2,227,0.88,35.8908636,-78.8665733,"Durham, NC 27709, USA",-95.6195112,29.7451163,"Houston, TX 77077, USA"
"77077","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.6195112,29.7451163,"Houston, TX 77077, USA"
"77079","ACCENTURE LLP","60601",2,1274,0.16,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.6090009,29.7801889,"Houston, TX 77079, USA"
"77079","MPHASIS CORPORATION","10016",1,122,0.82,40.74727,-73.9800645,"New York, NY 10016, USA",-95.6090009,29.7801889,"Houston, TX 77079, USA"
"77079","RELIABLE SOFTWARE RESOURCES, INC.","48167",1,116,0.86,42.4312595,-83.483215,"Northville, MI 48167, USA",-95.6090009,29.7801889,"Houston, TX 77079, USA"
"77079","HCL AMERICA, INC.","94085",1,799,0.13,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-95.6090009,29.7801889,"Houston, TX 77079, USA"
"77079","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-95.6090009,29.7801889,"Houston, TX 77079, USA"
"77079","WIPRO LIMITED","08816",2,833,0.24,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-95.6090009,29.7801889,"Houston, TX 77079, USA"
"77079","NTT DATA, INC.","02129",2,150,1.33,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-95.6090009,29.7801889,"Houston, TX 77079, USA"
"77079","IBM INDIA PRIVATE LIMITED","27709",1,676,0.15,35.8908636,-78.8665733,"Durham, NC 27709, USA",-95.6090009,29.7801889,"Houston, TX 77079, USA"
"77081","CAPGEMINI AMERICA INC","60606",1,1266,0.08,41.8817767,-87.6371461,"Chicago, IL 60606, USA",-95.4830243,29.7161912,"Houston, TX 77081, USA"
"77084","RANDSTAD TECHNOLOGIES, LP","01801",1,168,0.6,42.4884618,-71.1329685,"Woburn, MA 01801, USA",-95.6668306,29.8296506,"Houston, TX 77084, USA"
"77094","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.6983979,29.7706038,"Houston, TX 77094, USA"
"77304","DELOITTE CONSULTING LLP","19103",1,870,0.11,39.9531865,-75.1749671,"Philadelphia, PA 19103, USA",-95.509247,30.3315253,"Conroe, TX 77304, USA"
"77345","NTT DATA, INC.","02129",3,150,2,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-95.1588464,30.0522464,"Kingwood, TX 77345, USA"
"77380","ACCENTURE LLP","60601",1,1274,0.08,41.8839927,-87.6197056,"Chicago, IL 60601, USA",-95.4672962,30.1261952,"Spring, TX 77380, USA"
"77380","WIPRO LIMITED","08816",4,833,0.48,40.4333407,-74.4115246,"East Brunswick, NJ 08816, USA",-95.4672962,30.1261952,"Spring, TX 77380, USA"
"77380","COMPUNNEL SOFTWARE GROUP, INC.","08536",2,218,0.92,40.3379035,-74.5873348,"Plainsboro Township, NJ 08536, USA",-95.4672962,30.1261952,"Spring, TX 77380, USA"
"77380","IBM INDIA PRIVATE LIMITED","27709",2,676,0.3,35.8908636,-78.8665733,"Durham, NC 27709, USA",-95.4672962,30.1261952,"Spring, TX 77380, USA"
"77380","NTT DATA, INC.","02129",3,150,2,42.3795409,-71.0646337,"Charlestown, MA 02129, USA",-95.4672962,30.1261952,"Spring, TX 77380, USA"
"77380","POPULUS GROUP LLC","48084",1,168,0.6,42.5586572,-83.1809776,"Troy, MI 48084, USA",-95.4672962,30.1261952,"Spring, TX 77380, USA"
"77381","HCL AMERICA, INC.","94085",2,799,0.25,37.3895297,-122.0183914,"Sunnyvale, CA 94085, USA",-95.509247,30.1704912,"Spring, TX 77381, USA"
