MSN,YYYYMM,Value,Column_Order,Description,Unit
BMTCBUS,200906,.323378,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,200907,.343438,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,200908,.348562,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,200909,.330354,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,200910,.34668,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,200911,.342917,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,200912,.354453,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,200913,3.93603,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201001,.347256,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201002,.324018,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201003,.354865,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201004,.346191,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201005,.354375,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201006,.355089,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201007,.365838,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201008,.367463,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201009,.354695,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201010,.363945,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201011,.360704,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201012,.375287,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201013,4.26972,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201101,.367041,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201102,.336683,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201103,.366694,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201104,.347356,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201105,.360887,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201106,.371818,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201107,.371744,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201108,.384088,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201109,.362978,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201110,.370908,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201111,.372609,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201112,.392646,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201113,4.405452,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201201,.365721,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201202,.349752,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201203,.368378,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201204,.353241,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201205,.372192,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201206,.365938,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201207,.367993,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201208,.378979,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201209,.353821,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201210,.367309,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201211,.357106,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201212,.368677,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201213,4.369122,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201301,.375885,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201302,.342837,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201303,.384748,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201304,.37403,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201305,.390158,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201306,.392117,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201307,.403029,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201308,.400313,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201309,.38654,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201310,.405553,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201311,.398429,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201312,.419515,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201313,4.67316,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201401,.397431,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201402,.363679,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201403,.401073,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201404,.390156,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201405,.400904,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201406,.401814,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201407,.416832,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201408,.41835,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201409,.394354,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201410,.408387,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201411,.399265,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201412,.420089,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201413,4.812322,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201501,.386063,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201502,.358262,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201503,.388558,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201504,.377631,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201505,.398159,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201506,.39679,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201507,.410928,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201508,.410578,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201509,.392238,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201510,.393762,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201511,.391327,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201512,.406396,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201513,4.710665,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201601,.387911,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201602,.374803,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201603,.395273,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201604,.371692,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201605,.394327,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201606,.396303,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201607,.413415,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201608,.416681,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201609,.391169,"10","Biomass Energy Consumption","Quadrillion Btu"
BMTCBUS,201610,.393487,"10","Biomass Energy Consumption","Quadrillion Btu"
RETCBUS,194913,2.973984,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,195013,2.977718,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,195113,2.958464,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,195213,2.940181,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,195313,2.83146,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,195413,2.754099,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,195513,2.783987,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,195613,2.850582,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,195713,2.849194,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,195813,2.91509,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,195913,2.901339,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,196013,2.928204,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,196113,2.952226,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,196213,3.117444,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,196313,3.096431,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,196413,3.225248,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,196513,3.395816,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,196613,3.432462,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,196713,3.690213,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,196813,3.772656,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,196913,4.094892,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197013,4.070021,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197113,4.262213,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197213,4.382009,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197301,.403981,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197302,.3609,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197303,.400161,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197304,.38047,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197305,.392141,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197306,.377232,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197307,.367325,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197308,.353757,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197309,.307006,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197310,.323453,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197311,.337817,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197312,.406694,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197313,4.410938,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197401,.437467,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197402,.399942,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197403,.423474,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197404,.422323,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197405,.427657,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197406,.409281,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197407,.409719,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197408,.386101,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197409,.35391,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197410,.343703,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197411,.351633,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197412,.376642,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197413,4.741852,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197501,.392756,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197502,.368278,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197503,.42349,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197504,.405368,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197505,.421283,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197506,.411622,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197507,.398459,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197508,.36823,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197509,.341957,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197510,.368786,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197511,.383196,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197512,.403696,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197513,4.68712,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197601,.421775,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197602,.396173,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197603,.427044,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197604,.396931,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197605,.415728,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197606,.411555,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197607,.421425,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197608,.398129,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197609,.356984,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197610,.369186,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197611,.351386,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197612,.360834,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197613,4.727151,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197701,.378521,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197702,.304328,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197703,.368966,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197704,.351301,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197705,.356923,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197706,.336485,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197707,.336903,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197708,.335881,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197709,.328075,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197710,.341368,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197711,.370168,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197712,.400048,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197713,4.208966,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197801,.438983,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197802,.391866,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197803,.433459,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197804,.434379,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197805,.475883,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197806,.432628,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197807,.431461,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197808,.408417,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197809,.392287,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197810,.379436,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197811,.379078,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197812,.407564,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197813,5.00544,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197901,.447796,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197902,.390487,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197903,.457799,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197904,.445932,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197905,.48908,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197906,.441683,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197907,.424513,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197908,.40921,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197909,.378903,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197910,.397602,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197911,.41474,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197912,.425109,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,197913,5.122854,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198001,.478943,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198002,.424298,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198003,.469134,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198004,.477356,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198005,.517456,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198006,.497768,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198007,.471331,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198008,.429358,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198009,.401712,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198010,.402564,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198011,.409876,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198012,.448546,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198013,5.428342,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198101,.462381,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198102,.427043,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198103,.443808,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198104,.43802,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198105,.480423,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198106,.496995,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198107,.491304,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198108,.454028,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198109,.40722,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198110,.416966,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198111,.418476,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198112,.477024,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198113,5.413688,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198201,.51444,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198202,.489624,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198203,.544724,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198204,.517128,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198205,.525795,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198206,.518974,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198207,.519267,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198208,.483203,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198209,.433748,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198210,.439874,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198211,.46993,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198212,.52293,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198213,5.979637,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198301,.562279,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198302,.523276,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198303,.572853,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198304,.561458,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198305,.581741,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198306,.569493,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198307,.550993,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198308,.528288,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198309,.476173,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198310,.474251,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198311,.507035,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198312,.587773,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198313,6.495612,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198401,.570081,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198402,.535239,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198403,.57904,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198404,.566019,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198405,.593504,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198406,.553321,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198407,.547618,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198408,.524053,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198409,.47091,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198410,.47962,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198411,.48611,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198412,.532347,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198413,6.437864,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198501,.555205,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198502,.511838,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198503,.525002,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198504,.512937,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198505,.542968,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198506,.50733,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198507,.489577,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198508,.475912,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198509,.454274,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198510,.475406,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198511,.499606,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198512,.53396,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198513,6.084017,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198601,.486064,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198602,.479122,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198603,.558538,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198604,.539897,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198605,.545072,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198606,.527412,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198607,.513292,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198608,.482847,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198609,.472114,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198610,.482113,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198611,.492321,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198612,.532346,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198613,6.11114,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198701,.521265,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198702,.452878,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198703,.498782,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198704,.477656,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198705,.509032,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198706,.466873,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198707,.467691,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198708,.448986,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198709,.437201,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198710,.442655,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198711,.423208,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198712,.47558,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198713,5.621807,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198801,.495132,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198802,.446663,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198803,.469098,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198804,.455993,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198805,.486212,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198806,.453891,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198807,.442602,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198808,.437214,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198809,.426312,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198810,.422602,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198811,.448903,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198812,.472132,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198813,5.456754,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198901,.509146,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198902,.461434,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198903,.532714,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198904,.530096,"11","Total Renewable Energy Consumption","Quadrillion Btu"
RETCBUS,198905,.5627,"11","Total Renewable Energy Consumption","Quadrillion Btu"
