"","x"
"18983",6
"18984",6
"18985",6
"18986",6
"18987",6
"18988",6
"18989",6
"18990",6
"18991",6
"18992",6
"18993",6
"18994",6
"18995",6
"18996",6
"18997",6
"18998",6
"18999",6
"19000",6
"19001",6
"19002",6
"19003",6
"19004",6
"19005",6
"19006",6
"19007",6
"19008",6
"19009",6
"19010",6
"19011",6
"19012",6
"19013",6
"19014",6
"19015",6
"19016",6
"19017",6
"19018",6
"19019",6
"19020",6
"19021",6
"19022",6
"19023",6
"19024",6
"19025",6
"19026",6
"19027",6
"19028",6
"19029",6
"19030",6
"19031",6
"19032",6
"19033",6
"19034",6
"19035",6
"19036",6
"19037",6
"19038",6
"19039",6
"19040",6
"19041",6
"19042",6
"19043",6
"19044",6
"19045",6
"19046",6
"19047",6
"19048",6
"19049",6
"19050",6
"19051",6
"19052",6
"19053",6
"19054",6
"19055",6
"19056",6
"19057",6
"19058",6
"19059",6
"19060",6
"19061",6
"19062",6
"19063",6
"19064",6
"19065",6
"19066",6
"19067",6
"19068",6
"19069",6
"19070",6
"19071",6
"19072",6
"19073",6
"19074",6
"19075",6
"19076",6
"19077",6
"19078",6
"19079",6
"19080",6
"19081",6
"19082",6
"19083",6
"19084",6
"19085",6
"19086",6
"19087",6
"19088",6
"19089",6
"19090",6
"19091",6
"19092",6
"19093",6
"19094",6
"19095",6
"19096",6
"19097",6
"19098",6
"19099",6
"19100",6
"19101",6
"19102",6
"19103",6
"19104",6
"19105",6
"19106",6
"19107",6
"19108",6
"19109",6
"19110",6
"19111",6
"19112",6
"19113",6
"19114",6
"19115",6
"19116",6
"19117",6
"19118",6
"19119",6
"19120",6
"19121",6
"19122",6
"19123",6
"19124",6
"19125",6
"19126",6
"19127",6
"19128",6
"19129",6
"19130",6
"19131",6
"19132",6
"19133",6
"19134",6
"19135",6
"19136",6
"19137",6
"19138",6
"19139",6
"19140",6
"19141",6
"19142",6
"19143",6
"19144",6
"19145",6
"19146",6
"19147",6
"19148",6
"19149",6
"19150",6
"19151",6
"19152",6
"19153",6
"19154",6
"19155",6
"19156",6
"19157",6
"19158",6
"19159",6
"19160",6
"19161",6
"19162",6
"19163",6
"19164",6
"19165",6
"19166",6
"19167",6
"19168",6
"19169",6
"19170",6
"19171",6
"19172",6
"19173",6
"19174",6
"19175",6
"19176",6
"19177",6
"19178",6
"19179",6
"19180",6
"19181",6
"19182",6
"19183",6
"19184",6
"19185",6
"19186",6
"19187",6
"19188",6
"19189",6
"19190",6
"19191",6
"19192",6
"19193",6
"19194",6
"19195",6
"19196",6
"19197",6
"19198",6
"19199",6
"19200",6
"19201",6
"19202",6
"19203",6
"19204",6
"19205",6
"19206",6
"19207",6
"19208",6
"19209",6
"19210",6
"19211",6
"19212",6
"19213",6
"19214",6
"19215",6
"19216",6
"19217",6
"19218",6
"19219",6
"19220",6
"19221",6
"19222",6
"19223",6
"19224",6
"19225",6
"19226",6
"19227",6
"19228",6
"19229",6
"19230",6
"19231",6
"19232",6
"19233",6
"19234",6
"19235",6
"19236",6
"19237",6
"19238",6
"19239",6
"19240",6
"19241",6
"19242",6
"19243",6
"19244",6
"19245",6
"19246",6
"19247",6
"19248",6
"19249",6
"19250",6
"19251",6
"19252",6
"19253",6
"19254",6
"19255",6
"19256",6
"19257",6
"19258",6
"19259",6
"19260",6
"19261",6
"19262",6
"19263",6
"19264",6
"19265",6
"19266",6
"19267",6
"19268",6
"19269",6
"19270",6
"19271",6
"19272",6
"19273",6
"19274",6
"19275",6
"19276",6
"19277",6
"19278",6
"19279",6
"19280",6
"19281",6
"19282",6
"19283",6
"19284",6
"19285",6
"19286",6
"19287",6
"19288",6
"19289",6
"19290",6
"19291",6
"19292",6
"19293",6
"19294",6
"19295",6
"19296",6
"19297",6
"19298",6
"19299",6
"19300",6
"19301",6
"19302",6
"19303",6
"19304",6
"19305",6
"19306",6
"19307",6
"19308",6
"19309",6
"19310",6
"19311",6
"19312",6
"19313",6
"19314",6
"19315",6
"19316",6
"19317",6
"19318",6
"19319",6
"19320",6
"19321",6
"19322",6
"19323",6
"19324",6
"19325",6
"19326",6
"19327",6
"19328",6
"19329",6
"19330",6
"19331",6
"19332",6
"19333",6
"19334",6
"19335",6
"19336",6
"19337",6
"19338",6
"19339",6
"19340",6
"19341",6
"19342",6
"19343",6
"19344",6
"19345",6
"19346",6
"19347",6
"19348",6
"19349",6
"19350",6
"19351",6
"19352",6
"19353",6
"19354",6
"19355",6
"19356",6
"19357",6
"19358",6
"19359",6
"19360",6
"19361",6
"19362",6
"19363",6
"19364",6
"19365",6
"19366",6
"19367",6
"19368",6
"19369",6
"19370",6
"19371",6
"19372",6
"19373",6
"19374",6
"19375",6
"19376",6
"19377",6
"19378",6
"19379",6
"19380",6
"19381",7
"19382",7
"19383",7
"19384",7
"19385",7
"19386",7
"19387",7
"19388",7
"19389",7
"19390",7
"19391",7
"19392",7
"19393",7
"19394",7
"19395",7
"19396",7
"19397",7
"19398",7
"19399",7
"19400",7
"19401",7
"19402",7
"19403",7
"19404",7
"19405",7
"19406",7
"19407",7
"19408",7
"19409",7
"19410",7
"19411",7
"19412",7
"19413",7
"19414",7
"19415",7
"19416",7
"19417",7
"19418",7
"19419",7
"19420",7
"19421",7
"19422",7
"19423",7
"19424",7
"19425",7
"19426",7
"19427",7
"19428",7
"19429",7
"19430",7
"19431",7
"19432",7
"19433",7
"19434",7
"19435",7
"19436",7
"19437",7
"19438",7
"19439",7
"19440",7
"19441",7
"19442",7
"19443",7
"19444",7
"19445",7
"19446",7
"19447",7
"19448",7
"19449",7
"19450",7
"19451",7
"19452",7
"19453",7
"19454",7
"19455",7
"19456",7
"19457",7
"19458",7
"19459",7
"19460",7
"19461",7
"19462",7
"19463",7
"19464",7
"19465",7
"19466",7
"19467",7
"19468",7
"19469",7
"19470",7
"19471",7
"19472",7
"19473",7
"19474",7
"19475",7
"19476",7
"19477",7
"19478",7
"19479",7
"19480",7
"19481",7
"19482",7
"19483",7
"19484",7
"19485",7
"19486",7
"19487",7
"19488",7
"19489",7
"19490",7
"19491",7
"19492",7
"19493",7
"19494",7
"19495",7
"19496",7
"19497",7
"19498",7
"19499",7
"19500",7
"19501",7
"19502",7
"19503",7
"19504",7
"19505",7
"19506",7
"19507",7
"19508",7
"19509",7
"19510",7
"19511",7
"19512",7
"19513",7
"19514",7
"19515",7
"19516",7
"19517",7
"19518",7
"19519",7
"19520",7
"19521",7
"19522",7
"19523",7
"19524",7
"19525",7
"19526",7
"19527",7
"19528",7
"19529",7
"19530",7
"19531",7
"19532",7
"19533",7
"19534",7
"19535",7
"19536",7
"19537",7
"19538",7
"19539",7
"19540",7
"19541",7
"19542",7
"19543",7
"19544",7
"19545",7
"19546",7
"19547",7
"19548",7
"19549",7
"19550",7
"19551",7
"19552",7
"19553",7
"19554",7
"19555",7
"19556",7
"19557",7
"19558",7
"19559",7
"19560",7
"19561",7
"19562",7
"19563",7
"19564",7
"19565",7
"19566",7
"19567",7
"19568",7
"19569",7
"19570",7
"19571",7
"19572",7
"19573",7
"19574",7
"19575",7
"19576",7
"19577",7
"19578",7
"19579",7
"19580",7
"19581",7
"19582",7
"19583",7
"19584",7
"19585",7
"19586",7
"19587",7
"19588",7
"19589",7
"19590",7
"19591",7
"19592",7
"19593",7
"19594",7
"19595",7
"19596",7
"19597",7
"19598",7
"19599",7
"19600",7
"19601",7
"19602",7
"19603",7
"19604",7
"19605",7
"19606",7
"19607",7
"19608",7
"19609",7
"19610",7
"19611",7
"19612",7
"19613",7
"19614",7
"19615",7
"19616",7
"19617",7
"19618",7
"19619",7
"19620",7
"19621",7
"19622",7
"19623",7
"19624",7
"19625",7
"19626",7
"19627",7
"19628",7
"19629",7
"19630",7
"19631",7
"19632",7
"19633",7
"19634",7
"19635",7
"19636",7
"19637",7
"19638",7
"19639",7
"19640",7
"19641",7
"19642",7
"19643",7
"19644",7
"19645",7
"19646",7
"19647",7
"19648",7
"19649",7
"19650",7
"19651",7
"19652",7
"19653",7
"19654",7
"19655",7
"19656",7
"19657",7
"19658",7
"19659",7
"19660",7
"19661",7
"19662",7
"19663",7
"19664",7
"19665",7
"19666",7
"19667",7
"19668",7
"19669",7
"19670",7
"19671",7
"19672",7
"19673",7
"19674",7
"19675",7
"19676",7
"19677",7
"19678",7
"19679",7
"19680",7
"19681",7
"19682",7
"19683",7
"19684",7
"19685",7
"19686",7
"19687",7
"19688",7
"19689",7
"19690",7
"19691",7
"19692",7
"19693",7
"19694",7
"19695",7
"19696",7
"19697",7
"19698",7
"19699",7
"19700",7
"19701",7
"19702",7
"19703",7
"19704",7
"19705",7
"19706",7
"19707",7
"19708",7
"19709",7
"19710",7
"19711",7
"19712",7
"19713",7
"19714",7
"19715",7
"19716",7
"19717",7
"19718",7
"19719",7
"19720",7
"19721",7
"19722",7
"19723",7
"19724",7
"19725",7
"19726",7
"19727",7
"19728",7
"19729",7
"19730",7
"19731",7
"19732",7
"19733",7
"19734",7
"19735",7
"19736",7
"19737",7
"19738",7
"19739",7
"19740",7
"19741",7
"19742",7
"19743",7
"19744",7
"19745",7
"19746",7
"19747",7
"19748",7
"19749",7
"19750",7
"19751",7
"19752",7
"19753",7
"19754",7
"19755",7
"19756",7
"19757",7
"19758",7
"19759",7
"19760",7
"19761",7
"19762",7
"19763",7
"19764",7
"19765",7
"19766",7
"19767",7
"19768",7
"19769",7
"19770",7
"19771",7
"19772",7
"19773",7
"19774",7
"19775",7
"19776",7
"19777",7
"19778",7
"19779",7
"19780",7
"19781",7
"19782",7
"19783",7
"19784",7
"19785",7
"19786",7
"19787",7
"19788",7
"19789",7
"19790",7
"19791",7
"19792",7
"19793",7
"19794",7
"19795",7
"19796",7
"19797",7
"19798",7
"19799",7
"19800",7
"19801",7
"19802",7
"19803",7
"19804",7
"19805",7
"19806",7
"19807",7
"19808",7
"19809",7
"19810",7
"19811",7
"19812",7
"19813",7
"19814",7
"19815",7
"19816",7
"19817",7
"19818",7
"19819",7
"19820",7
"19821",7
"19822",7
"19823",7
"19824",7
"19825",7
"19826",7
"19827",7
"19828",7
"19829",7
"19830",7
"19831",7
"19832",7
"19833",7
"19834",7
"19835",7
"19836",7
"19837",7
"19838",7
"19839",7
"19840",7
"19841",7
"19842",7
"19843",7
"19844",7
"19845",7
"19846",7
"19847",7
"19848",7
"19849",7
"19850",7
"19851",7
"19852",7
"19853",7
"19854",7
"19855",7
"19856",7
"19857",7
"19858",7
"19859",7
"19860",7
"19861",7
"19862",7
"19863",7
"19864",7
"19865",7
"19866",7
"19867",7
"19868",7
"19869",7
"19870",7
"19871",7
"19872",7
"19873",7
"19874",7
"19875",7
"19876",7
"19877",7
"19878",7
"19879",7
"19880",7
"19881",7
"19882",7
"19883",7
"19884",7
"19885",7
"19886",7
"19887",7
"19888",7
"19889",7
"19890",7
"19891",7
"19892",7
"19893",7
"19894",7
"19895",7
"19896",7
"19897",7
"19898",7
"19899",7
"19900",7
"19901",7
"19902",7
"19903",7
"19904",7
"19905",7
"19906",7
"19907",7
"19908",7
"19909",7
"19910",7
"19911",7
"19912",7
"19913",7
"19914",7
"19915",7
"19916",7
"19917",7
"19918",7
"19919",7
"19920",7
"19921",7
"19922",7
"19923",7
"19924",7
"19925",7
"19926",7
"19927",7
"19928",7
"19929",7
"19930",7
"19931",7
"19932",7
"19933",7
"19934",7
"19935",7
"19936",7
"19937",7
"19938",7
"19939",7
"19940",7
"19941",7
"19942",7
"19943",7
"19944",7
"19945",7
"19946",7
"19947",7
"19948",7
"19949",7
"19950",7
"19951",7
"19952",7
"19953",7
"19954",7
"19955",7
"19956",7
"19957",7
"19958",7
"19959",7
"19960",7
"19961",7
"19962",7
"19963",7
"19964",7
"19965",7
"19966",7
"19967",7
"19968",7
"19969",7
"19970",7
"19971",7
"19972",7
"19973",7
"19974",7
"19975",7
"19976",7
"19977",7
"19978",7
"19979",7
"19980",7
"19981",7
"19982",7
"19983",7
"19984",7
"19985",7
"19986",7
"19987",7
"19988",7
"19989",7
"19990",7
"19991",7
"19992",7
"19993",7
"19994",7
"19995",7
"19996",7
"19997",7
"19998",7
"19999",7
"20000",7
"20001",7
"20002",7
"20003",7
"20004",7
"20005",7
"20006",7
"20007",7
"20008",7
"20009",7
"20010",7
"20011",7
"20012",7
"20013",7
"20014",7
"20015",7
"20016",7
"20017",7
"20018",7
"20019",7
"20020",7
"20021",7
"20022",7
"20023",7
"20024",7
"20025",7
"20026",7
"20027",7
"20028",7
"20029",7
"20030",7
"20031",7
"20032",7
"20033",7
"20034",7
"20035",7
"20036",7
"20037",7
"20038",7
"20039",7
"20040",7
"20041",7
"20042",7
"20043",7
"20044",7
"20045",7
"20046",7
"20047",7
"20048",7
"20049",7
"20050",7
"20051",7
"20052",7
"20053",7
"20054",7
"20055",7
"20056",7
"20057",7
"20058",7
"20059",7
"20060",7
"20061",7
"20062",7
"20063",7
"20064",7
"20065",7
"20066",7
"20067",7
"20068",7
"20069",7
"20070",7
"20071",7
"20072",7
"20073",7
"20074",7
"20075",7
"20076",7
"20077",7
"20078",7
"20079",7
"20080",7
"20081",7
"20082",7
"20083",7
"20084",7
"20085",7
"20086",7
"20087",7
"20088",7
"20089",7
"20090",7
"20091",7
"20092",7
"20093",7
"20094",7
"20095",7
"20096",7
"20097",7
"20098",7
"20099",7
"20100",7
"20101",7
"20102",7
"20103",7
"20104",7
"20105",7
"20106",7
"20107",7
"20108",7
"20109",7
"20110",7
"20111",7
"20112",7
"20113",7
"20114",7
"20115",7
"20116",7
"20117",7
"20118",7
"20119",7
"20120",7
"20121",7
"20122",7
"20123",7
"20124",7
"20125",7
"20126",7
"20127",7
"20128",7
"20129",7
"20130",7
"20131",7
"20132",7
"20133",7
"20134",7
"20135",7
"20136",7
"20137",7
"20138",7
"20139",7
"20140",7
"20141",7
"20142",7
"20143",7
"20144",7
"20145",7
"20146",7
"20147",7
"20148",7
"20149",7
"20150",7
"20151",7
"20152",7
"20153",7
"20154",7
"20155",7
"20156",7
"20157",7
"20158",7
"20159",7
"20160",7
"20161",7
"20162",7
"20163",7
"20164",7
"20165",7
"20166",7
"20167",7
"20168",7
"20169",7
"20170",7
"20171",7
"20172",7
"20173",7
"20174",7
"20175",7
"20176",7
"20177",7
"20178",7
"20179",7
"20180",7
"20181",7
"20182",7
"20183",7
"20184",7
"20185",7
"20186",7
"20187",7
"20188",7
"20189",7
"20190",7
"20191",7
"20192",7
"20193",7
"20194",7
"20195",7
"20196",7
"20197",7
"20198",7
"20199",7
"20200",7
"20201",7
"20202",7
"20203",7
"20204",7
"20205",7
"20206",7
"20207",7
"20208",7
"20209",7
"20210",7
"20211",7
"20212",7
"20213",7
"20214",7
"20215",7
"20216",7
"20217",7
"20218",7
"20219",7
"20220",7
"20221",7
"20222",7
"20223",7
"20224",7
"20225",7
"20226",7
"20227",7
"20228",7
"20229",7
"20230",7
"20231",7
"20232",7
"20233",7
"20234",7
"20235",7
"20236",7
"20237",7
"20238",7
"20239",7
"20240",7
"20241",7
"20242",7
"20243",7
"20244",7
"20245",7
"20246",7
"20247",7
"20248",7
"20249",7
"20250",7
"20251",7
"20252",7
"20253",7
"20254",7
"20255",7
"20256",7
"20257",7
"20258",7
"20259",7
"20260",7
"20261",7
"20262",7
"20263",7
"20264",7
"20265",7
"20266",7
"20267",7
"20268",7
"20269",7
"20270",7
"20271",7
"20272",7
"20273",7
"20274",7
"20275",7
"20276",7
"20277",7
"20278",7
"20279",7
"20280",7
"20281",7
"20282",7
"20283",7
"20284",7
"20285",7
"20286",7
"20287",7
"20288",7
"20289",7
"20290",7
"20291",7
"20292",7
"20293",7
"20294",7
"20295",7
"20296",7
"20297",7
"20298",7
"20299",7
"20300",7
"20301",7
"20302",7
"20303",7
"20304",7
"20305",7
"20306",7
"20307",7
"20308",7
"20309",7
"20310",7
"20311",7
"20312",7
"20313",7
"20314",7
"20315",7
"20316",7
"20317",7
"20318",7
"20319",7
"20320",7
"20321",7
"20322",7
"20323",7
"20324",7
"20325",7
"20326",7
"20327",7
"20328",7
"20329",7
"20330",7
"20331",7
"20332",7
"20333",7
"20334",7
"20335",7
"20336",7
"20337",7
"20338",7
"20339",7
"20340",7
"20341",7
"20342",7
"20343",7
"20344",7
"20345",7
"20346",7
"20347",7
"20348",7
"20349",7
"20350",7
"20351",7
"20352",7
"20353",7
"20354",7
"20355",7
"20356",7
"20357",7
"20358",7
"20359",7
"20360",7
"20361",7
"20362",7
"20363",7
"20364",7
"20365",7
"20366",7
"20367",7
"20368",7
"20369",7
"20370",7
"20371",7
"20372",7
"20373",7
"20374",7
"20375",7
"20376",7
"20377",7
"20378",7
"20379",7
"20380",7
"20381",7
"20382",7
"20383",7
"20384",7
"20385",7
"20386",7
"20387",7
"20388",7
"20389",7
"20390",7
"20391",7
"20392",7
"20393",7
"20394",7
"20395",7
"20396",7
"20397",7
"20398",7
"20399",7
"20400",7
"20401",7
"20402",7
"20403",7
"20404",7
"20405",7
"20406",7
"20407",7
"20408",7
"20409",7
"20410",7
"20411",7
"20412",7
"20413",7
"20414",7
"20415",7
"20416",7
"20417",7
"20418",7
"20419",7
"20420",7
"20421",7
"20422",7
"20423",7
"20424",7
"20425",7
"20426",7
"20427",7
"20428",7
"20429",7
"20430",7
"20431",7
"20432",7
"20433",7
"20434",7
"20435",7
"20436",7
"20437",7
"20438",7
"20439",7
"20440",7
"20441",7
"20442",7
"20443",7
"20444",7
"20445",7
"20446",7
"20447",7
"20448",7
"20449",7
"20450",7
"20451",7
"20452",7
"20453",7
"20454",7
"20455",7
"20456",7
"20457",7
"20458",7
"20459",7
"20460",7
"20461",7
"20462",7
"20463",7
"20464",7
"20465",7
"20466",7
"20467",7
"20468",7
"20469",7
"20470",7
"20471",7
"20472",7
"20473",7
"20474",7
"20475",7
"20476",7
"20477",7
"20478",7
"20479",7
"20480",7
"20481",7
"20482",7
"20483",7
"20484",7
"20485",7
"20486",7
"20487",7
"20488",7
"20489",7
"20490",7
"20491",7
"20492",7
"20493",7
"20494",7
"20495",7
"20496",7
"20497",7
"20498",7
"20499",7
"20500",7
"20501",7
"20502",7
"20503",7
"20504",7
"20505",7
"20506",7
"20507",7
"20508",7
"20509",7
"20510",7
"20511",7
"20512",7
"20513",7
"20514",7
"20515",7
"20516",7
"20517",7
"20518",7
"20519",7
"20520",7
"20521",7
"20522",7
"20523",7
"20524",7
"20525",7
"20526",7
"20527",7
"20528",7
"20529",7
"20530",7
"20531",7
"20532",7
"20533",7
"20534",7
"20535",7
"20536",7
"20537",7
"20538",7
"20539",7
"20540",7
"20541",7
"20542",7
"20543",7
"20544",7
"20545",7
"20546",7
"20547",7
"20548",7
"20549",7
"20550",7
"20551",7
"20552",7
"20553",7
"20554",7
"20555",7
"20556",7
"20557",7
"20558",7
"20559",7
"20560",7
"20561",7
"20562",7
"20563",7
"20564",7
"20565",7
"20566",7
"20567",7
"20568",7
"20569",7
"20570",7
"20571",7
"20572",7
"20573",7
"20574",7
"20575",7
"20576",7
"20577",7
"20578",7
"20579",7
"20580",7
"20581",7
"20582",7
"20583",7
"20584",7
"20585",7
"20586",7
"20587",7
"20588",7
"20589",7
"20590",7
"20591",7
"20592",7
"20593",7
"20594",7
"20595",7
"20596",7
"20597",7
"20598",7
"20599",7
"20600",7
"20601",7
"20602",7
"20603",7
"20604",7
"20605",7
"20606",7
"20607",7
"20608",7
"20609",7
"20610",7
"20611",7
"20612",7
"20613",7
"20614",7
"20615",7
"20616",7
"20617",7
"20618",7
"20619",7
"20620",7
"20621",7
"20622",7
"20623",7
"20624",7
"20625",7
"20626",7
"20627",7
"20628",7
"20629",7
"20630",7
"20631",7
"20632",7
"20633",7
"20634",7
"20635",7
"20636",7
"20637",7
"20638",7
"20639",7
"20640",7
"20641",7
"20642",7
"20643",7
"20644",7
"20645",7
"20646",7
"20647",7
"20648",7
"20649",7
"20650",7
"20651",7
"20652",7
"20653",7
"20654",7
"20655",7
"20656",7
"20657",7
"20658",7
"20659",7
"20660",7
"20661",7
"20662",7
"20663",7
"20664",7
"20665",7
"20666",7
"20667",7
"20668",7
"20669",7
"20670",7
"20671",7
"20672",7
"20673",7
"20674",7
"20675",7
"20676",7
"20677",7
"20678",7
"20679",7
"20680",7
"20681",7
"20682",7
"20683",7
"20684",7
"20685",7
"20686",7
"20687",7
"20688",7
"20689",7
"20690",7
"20691",7
"20692",7
"20693",7
"20694",7
"20695",7
"20696",7
"20697",7
"20698",7
"20699",7
"20700",7
"20701",7
"20702",7
"20703",7
"20704",7
"20705",7
"20706",7
"20707",7
"20708",7
"20709",7
"20710",7
"20711",7
"20712",7
"20713",7
"20714",7
"20715",7
"20716",7
"20717",7
"20718",7
"20719",7
"20720",7
"20721",7
"20722",7
"20723",7
"20724",7
"20725",7
"20726",7
"20727",7
"20728",7
"20729",7
"20730",7
"20731",7
"20732",7
"20733",7
"20734",7
"20735",7
"20736",7
"20737",7
"20738",7
"20739",7
"20740",7
"20741",7
"20742",7
"20743",7
"20744",7
"20745",7
"20746",7
"20747",7
"20748",7
"20749",7
"20750",7
"20751",7
"20752",7
"20753",7
"20754",7
"20755",7
"20756",7
"20757",7
"20758",7
"20759",7
"20760",7
"20761",7
"20762",7
"20763",7
"20764",7
"20765",7
"20766",7
"20767",7
"20768",7
"20769",7
"20770",7
"20771",7
"20772",7
"20773",7
"20774",7
"20775",7
"20776",7
"20777",7
"20778",7
"20779",7
"20780",7
"20781",7
"20782",7
"20783",7
"20784",7
"20785",7
"20786",7
"20787",7
"20788",7
"20789",7
"20790",7
"20791",7
"20792",7
"20793",7
"20794",7
"20795",7
"20796",7
"20797",7
"20798",7
"20799",7
"20800",7
"20801",7
"20802",7
"20803",7
"20804",7
"20805",7
"20806",7
"20807",7
"20808",7
"20809",7
"20810",7
"20811",7
"20812",7
"20813",7
"20814",7
"20815",7
"20816",7
"20817",7
"20818",7
"20819",7
"20820",7
"20821",7
"20822",7
"20823",7
"20824",7
"20825",7
"20826",7
"20827",7
"20828",7
"20829",7
"20830",7
"20831",7
"20832",7
"20833",7
"20834",7
"20835",7
"20836",7
"20837",7
"20838",7
"20839",7
"20840",7
"20841",7
"20842",7
"20843",7
"20844",7
"20845",7
"20846",7
"20847",7
"20848",7
"20849",7
"20850",7
"20851",7
"20852",7
"20853",7
"20854",7
"20855",7
"20856",7
"20857",7
"20858",7
"20859",7
"20860",7
"20861",7
"20862",7
"20863",7
"20864",7
"20865",7
"20866",7
"20867",7
"20868",7
"20869",7
"20870",7
"20871",7
"20872",7
"20873",7
"20874",7
"20875",7
"20876",7
"20877",7
"20878",7
"20879",7
"20880",7
"20881",7
"20882",7
"20883",7
"20884",7
"20885",7
"20886",7
"20887",7
"20888",7
"20889",7
"20890",7
"20891",7
"20892",7
"20893",7
"20894",7
"20895",7
"20896",7
"20897",7
"20898",7
"20899",7
"20900",7
"20901",7
"20902",7
"20903",7
"20904",7
"20905",7
"20906",7
"20907",7
"20908",7
"20909",7
"20910",7
"20911",7
"20912",7
"20913",7
"20914",7
"20915",7
"20916",7
"20917",7
"20918",7
"20919",7
"20920",7
"20921",7
"20922",7
"20923",7
"20924",7
"20925",7
"20926",7
"20927",7
"20928",7
"20929",7
"20930",7
"20931",7
"20932",7
"20933",7
"20934",7
"20935",7
"20936",7
"20937",7
"20938",7
"20939",7
"20940",7
"20941",7
"20942",7
"20943",7
"20944",7
"20945",7
"20946",7
"20947",7
"20948",7
"20949",7
"20950",7
"20951",7
"20952",7
"20953",7
"20954",7
"20955",7
"20956",7
"20957",7
"20958",7
"20959",7
"20960",7
"20961",7
"20962",7
"20963",7
"20964",7
"20965",7
"20966",7
"20967",7
"20968",7
"20969",7
"20970",7
"20971",7
"20972",7
"20973",7
"20974",7
"20975",7
"20976",7
"20977",7
"20978",7
"20979",7
"20980",7
"20981",7
"20982",7
"20983",7
"20984",7
"20985",7
"20986",7
"20987",7
"20988",7
"20989",7
"20990",7
"20991",7
"20992",7
"20993",7
"20994",7
"20995",7
"20996",7
"20997",7
"20998",7
"20999",7
"21000",7
"21001",7
"21002",7
"21003",7
"21004",7
"21005",7
"21006",7
"21007",7
"21008",7
"21009",7
"21010",7
"21011",7
"21012",7
"21013",7
"21014",7
"21015",7
"21016",7
"21017",7
"21018",7
"21019",7
"21020",7
"21021",7
"21022",7
"21023",7
"21024",7
"21025",7
"21026",7
"21027",7
"21028",7
"21029",7
"21030",7
"21031",7
"21032",7
"21033",7
"21034",7
"21035",7
"21036",7
"21037",7
"21038",7
"21039",7
"21040",7
"21041",7
"21042",7
"21043",7
"21044",7
"21045",7
"21046",7
"21047",7
"21048",7
"21049",7
"21050",7
"21051",7
"21052",7
"21053",7
"21054",7
"21055",7
"21056",7
"21057",7
"21058",7
"21059",7
"21060",7
"21061",7
"21062",7
"21063",7
"21064",7
"21065",7
"21066",7
"21067",7
"21068",7
"21069",7
"21070",7
"21071",7
"21072",7
"21073",7
"21074",7
"21075",7
"21076",7
"21077",7
"21078",7
"21079",7
"21080",7
"21081",7
"21082",7
"21083",7
"21084",7
"21085",7
"21086",7
"21087",7
"21088",7
"21089",7
"21090",7
"21091",7
"21092",7
"21093",7
"21094",7
"21095",7
"21096",7
"21097",7
"21098",7
"21099",7
"21100",7
"21101",7
"21102",7
"21103",7
"21104",7
"21105",7
"21106",7
"21107",7
"21108",7
"21109",7
"21110",7
"21111",7
"21112",7
"21113",7
"21114",7
"21115",7
"21116",7
"21117",7
"21118",7
"21119",7
"21120",7
"21121",7
"21122",7
"21123",7
"21124",7
"21125",7
"21126",7
"21127",7
"21128",7
"21129",7
"21130",7
"21131",7
"21132",7
"21133",7
"21134",7
"21135",7
"21136",7
"21137",7
"21138",7
"21139",7
"21140",7
"21141",7
"21142",7
"21143",7
"21144",7
"21145",7
"21146",7
"21147",7
"21148",7
"21149",7
"21150",7
"21151",7
"21152",7
"21153",7
"21154",7
"21155",7
"21156",7
"21157",7
"21158",7
"21159",7
"21160",7
"21161",7
"21162",7
"21163",7
"21164",7
"21165",7
"21166",7
"21167",7
"21168",7
"21169",7
"21170",7
"21171",7
"21172",7
"21173",7
"21174",7
"21175",7
"21176",7
"21177",7
"21178",7
"21179",7
"21180",7
"21181",7
"21182",7
"21183",7
"21184",7
"21185",7
"21186",7
"21187",7
"21188",7
"21189",7
"21190",7
"21191",7
"21192",7
"21193",7
"21194",7
"21195",7
"21196",7
"21197",7
"21198",7
"21199",7
"21200",7
"21201",7
"21202",7
"21203",7
"21204",7
"21205",7
"21206",7
"21207",7
"21208",7
"21209",7
"21210",7
"21211",7
"21212",7
"21213",7
"21214",7
"21215",7
"21216",7
"21217",7
"21218",7
"21219",7
"21220",7
"21221",7
"21222",7
"21223",7
"21224",7
"21225",7
"21226",7
"21227",7
"21228",7
"21229",7
"21230",7
"21231",7
"21232",7
"21233",7
"21234",7
"21235",7
"21236",7
"21237",7
"21238",7
"21239",7
"21240",7
"21241",7
"21242",7
"21243",7
"21244",7
"21245",7
"21246",7
"21247",7
"21248",7
"21249",7
"21250",7
"21251",7
"21252",7
"21253",7
"21254",7
"21255",7
"21256",7
"21257",7
"21258",7
"21259",7
"21260",7
"21261",7
"21262",7
"21263",7
"21264",7
"21265",7
"21266",7
"21267",7
"21268",7
"21269",7
"21270",7
"21271",7
"21272",7
"21273",7
"21274",7
"21275",7
"21276",7
"21277",7
"21278",7
"21279",7
"21280",7
"21281",7
"21282",7
"21283",7
"21284",7
"21285",7
"21286",7
"21287",7
"21288",7
"21289",7
"21290",7
"21291",7
"21292",7
"21293",7
"21294",7
"21295",7
"21296",7
"21297",7
"21298",7
"21299",7
"21300",7
"21301",7
"21302",7
"21303",7
"21304",7
"21305",7
"21306",7
"21307",7
"21308",7
"21309",7
"21310",7
"21311",7
"21312",7
"21313",7
"21314",7
